"JUDET","CATEGORIE_NATIONALA","CATEGORIA_COMUNITARA","MARCA","DESCRIERE_COMERCIALA","TOTAL"
"ARGES","AUTOTURISM","M1","SKODA","OCTAVIA GLX","1"
"ARGES","AUTOTURISM","M1","SKODA","RAPID","20"
"ARGES","AUTOTURISM","M1","SKODA","ROOMSTER","22"
"ARGES","AUTOTURISM","M1","SKODA","SUPERB","151"
"ARGES","AUTOTURISM","M1","SKODA","SUPERB 2.5TDI V6","1"
"ARGES","AUTOTURISM","M1","SKODA","YETI","6"
"ARGES","AUTOTURISM","M1","SKODA","","1998"
"ARGES","AUTOTURISM","M1","SMART","FORFOUR","23"
"ARGES","AUTOTURISM","M1","SMART","FORFOUR CDI","31"
"ARGES","AUTOTURISM","M1","SMART","FORFOUR 1.0","3"
"ARGES","AUTOTURISM","M1","SMART","FORFOUR 1.1","5"
"ARGES","AUTOTURISM","M1","SMART","FORFOUR 1.3","6"
"ARGES","AUTOTURISM","M1","SMART","FORFOUR 1.3","5"
"ARGES","AUTOTURISM","M1","SMART","FORFOUR 1.5","2"
"ARGES","AUTOTURISM","M1","SMART","FORTWO","12"
"ARGES","AUTOTURISM","M1","SMART","FORTWO CABRIO","2"
"ARGES","AUTOTURISM","M1","SMART","FORTWO CABRIO CDI","2"
"ARGES","AUTOTURISM","M1","SMART","FORTWO COUPE","9"
"ARGES","AUTOTURISM","M1","SMART","FORTWO COUPE CDI","8"
"ARGES","AUTOTURISM","M1","SMART","FORTWO COUPE MHD","4"
"ARGES","AUTOTURISM","M1","SMART","ROADSTER","2"
"ARGES","AUTOTURISM","M1","SMART","SMART","25"
"ARGES","AUTOTURISM","M1","SMART","SMART MC01","10"
"ARGES","AUTOTURISM","M1","SMART","","51"
"ARGES","AUTOTURISM","M1","SSANGYONG","RODIUS","1"
"ARGES","AUTOTURISM","M1","SSANGYONG","","27"
"ARGES","AUTOTURISM","M1","SSANGYONG/DAEWOO","","3"
"ARGES","AUTOTURISM","M1","SUBARU","B9 TRIBECA","2"
"ARGES","AUTOTURISM","M1","SUBARU","FORESTER","32"
"ARGES","AUTOTURISM","M1","SUBARU","G3X JUSTY","1"
"ARGES","AUTOTURISM","M1","SUBARU","IMPREZA","12"
"ARGES","AUTOTURISM","M1","SUBARU","JUSTY","3"
"ARGES","AUTOTURISM","M1","SUBARU","LEGACY","6"
"ARGES","AUTOTURISM","M1","SUBARU","LEGACY OUTBACK","2"
"ARGES","AUTOTURISM","M1","SUBARU","LIBERO","1"
"ARGES","AUTOTURISM","M1","SUBARU","XV","1"
"ARGES","AUTOTURISM","M1","SUBARU","","21"
"ARGES","AUTOTURISM","M1","SUZUKI","ALTO","21"
"ARGES","AUTOTURISM","M1","SUZUKI","BALENO","7"
"ARGES","AUTOTURISM","M1","SUZUKI","GRAND VITARA","14"
"ARGES","AUTOTURISM","M1","SUZUKI","IGNIS","14"
"ARGES","AUTOTURISM","M1","SUZUKI","JIMNY","22"
"ARGES","AUTOTURISM","M1","SUZUKI","LIANA","1"
"ARGES","AUTOTURISM","M1","SUZUKI","SAMURAI","20"
"ARGES","AUTOTURISM","M1","SUZUKI","SANTANA","2"
"ARGES","AUTOTURISM","M1","SUZUKI","SJ 410","1"
"ARGES","AUTOTURISM","M1","SUZUKI","SJ413","1"
"ARGES","AUTOTURISM","M1","SUZUKI","SPLASH","9"
"ARGES","AUTOTURISM","M1","SUZUKI","SWIFT","65"
"ARGES","AUTOTURISM","M1","SUZUKI","SX4","120"
"ARGES","AUTOTURISM","M1","SUZUKI","VITARA","78"
"ARGES","AUTOTURISM","M1","SUZUKI","VITARA X-90","2"
"ARGES","AUTOTURISM","M1","SUZUKI","WAGON R","7"
"ARGES","AUTOTURISM","M1","SUZUKI","WAGON R+","8"
"ARGES","AUTOTURISM","M1","SUZUKI","","48"
"ARGES","AUTOTURISM","M1","TALBOT","","5"
"ARGES","AUTOTURISM","M1","TATA","INDICA","1"
"ARGES","AUTOTURISM","M1","TATA","INDIGO SEDAN","1"
"ARGES","AUTOTURISM","M1","TOFAS","","2"
"ARGES","AUTOTURISM","M1","TOYOTA","AURIS","163"
"ARGES","AUTOTURISM","M1","TOYOTA","AVENSIS","165"
"ARGES","AUTOTURISM","M1","TOYOTA","AYGO","72"
"ARGES","AUTOTURISM","M1","TOYOTA","CARINA E","2"
"ARGES","AUTOTURISM","M1","TOYOTA","CARINA-E","1"
"ARGES","AUTOTURISM","M1","TOYOTA","CELICA","11"
"ARGES","AUTOTURISM","M1","TOYOTA","COROLLA","128"
"ARGES","AUTOTURISM","M1","TOYOTA","COROLLA VERSO","4"
"ARGES","AUTOTURISM","M1","TOYOTA","IQ","1"
"ARGES","AUTOTURISM","M1","TOYOTA","LAND CRUISER 90","1"
"ARGES","AUTOTURISM","M1","TOYOTA","LANDCRUISER","1"
"ARGES","AUTOTURISM","M1","TOYOTA","PREVIA","1"
"ARGES","AUTOTURISM","M1","TOYOTA","PRIUS","20"
"ARGES","AUTOTURISM","M1","TOYOTA","RAV 4","4"
"ARGES","AUTOTURISM","M1","TOYOTA","RAV 4 4WD","1"
"ARGES","AUTOTURISM","M1","TOYOTA","RAV4","173"
"ARGES","AUTOTURISM","M1","TOYOTA","YARIS","322"
"ARGES","AUTOTURISM","M1","TOYOTA","YARIS HYBRID","4"
"ARGES","AUTOTURISM","M1","TOYOTA","86","1"
"ARGES","AUTOTURISM","M1","TOYOTA","","393"
"ARGES","AUTOTURISM","M1","TRABANT","","460"
"ARGES","AUTOTURISM","M1","TRIUMPH","","1"
"ARGES","AUTOTURISM","M1","UAZ","","2"
"ARGES","AUTOTURISM","M1","VAUXHALL","ASTRA","2"
"ARGES","AUTOTURISM","M1","VAUXHALL","ASTRA STATION WAGON","1"
"ARGES","AUTOTURISM","M1","VAUXHALL","ASTRA-G-CARAVAN","1"
"ARGES","AUTOTURISM","M1","VAUXHALL","ASTRA-G-CC","3"
"ARGES","AUTOTURISM","M1","VAUXHALL","VECTRA","5"
"ARGES","AUTOTURISM","M1","VAUXHALL","VECTRA STATION WAGON","1"
"ARGES","AUTOTURISM","M1","VAUXHALL","VECTRA-B-CC","1"
"ARGES","AUTOTURISM","M1","VAUXHALL","VECTRA-C-CC","2"
"ARGES","AUTOTURISM","M1","VAUXHALL","","1"
"ARGES","AUTOTURISM","M1","VOLGA","","6"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","BEETLE","4"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","BORA","211"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","BORA  VARIANT","6"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","BORA VARIANT","25"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","BORA 4MOTION","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","CABRIOLET","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","CADDY","63"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","CADDY LIFE","51"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","CADDY LIFE MAX","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","CADDY VAN","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","CARAVELLE","25"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","CC","4"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","CRAFTER","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","DERBY","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","EOS","33"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","FOX","19"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","GOLF","5204"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","GOLF CABRIOLET","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","GOLF PLUS","63"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","GOLF VARIANT","487"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","GOLF VARIANT SYNCRO","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","GOLF 4 MOTION","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","GOLF 4MOTION","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","JETTA","331"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","KOMBI","10"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","LT 28","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","LT28","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","LT35","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","LUPO","62"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","MULTIVAN","19"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","MULTIVAN SYNCRO","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","NEW  BEETLE","7"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","NEW BEETLE","17"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","NEW BEETLE CABRIOLET","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","PASSAT","1677"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","PASSAT CC","82"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","PASSAT VARIANT","177"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","PASSAT 1.9TDI","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","PASSAT 2.0TDI","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","PHAETON","11"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO","1261"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO CLASIC","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO CLASSIC","3"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO FAMILY","4"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO FUN","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO S","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO VARIANT","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO 1.9D","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","POLO-CLASSIC","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","SANTANA","2"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","SCIROCCO","15"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","SHARAN","60"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","SPRINTER","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","TIGUAN","82"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","TOURAN","102"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","TRANSPORTER","120"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","TRANSPORTER CARAVELLE","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","UP!","7"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","VENTO","47"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","1300","1"
"ARGES","AUTOTURISM","M1","VOLKSWAGEN","","3353"
"ARGES","AUTOTURISM","M1","VOLVO","C30","9"
"ARGES","AUTOTURISM","M1","VOLVO","C70","2"
"ARGES","AUTOTURISM","M1","VOLVO","S 40","1"
"ARGES","AUTOTURISM","M1","VOLVO","S 40 2.0D","2"
"ARGES","AUTOTURISM","M1","VOLVO","S 60","2"
"ARGES","AUTOTURISM","M1","VOLVO","S40","46"
"ARGES","AUTOTURISM","M1","VOLVO","S60","18"
"ARGES","AUTOTURISM","M1","VOLVO","S80","6"
"ARGES","AUTOTURISM","M1","VOLVO","V 40","5"
"ARGES","AUTOTURISM","M1","VOLVO","V 70","1"
"ARGES","AUTOTURISM","M1","VOLVO","V40","17"
"ARGES","AUTOTURISM","M1","VOLVO","V50","17"
"ARGES","AUTOTURISM","M1","VOLVO","V70","1"
"ARGES","AUTOTURISM","M1","VOLVO","XC70","5"
"ARGES","AUTOTURISM","M1","VOLVO","264","1"
"ARGES","AUTOTURISM","M1","VOLVO","340","1"
"ARGES","AUTOTURISM","M1","VOLVO","360 GL","1"
"ARGES","AUTOTURISM","M1","VOLVO","440","2"
"ARGES","AUTOTURISM","M1","VOLVO","460","1"
"ARGES","AUTOTURISM","M1","VOLVO","850","1"
"ARGES","AUTOTURISM","M1","VOLVO","940","1"
"ARGES","AUTOTURISM","M1","VOLVO","","117"
"ARGES","AUTOTURISM","M1","WARTBURG","","96"
"ARGES","AUTOTURISM","M1","ZASTAVA","","1"
"ARGES","AUTOTURISM","M1","ZAZ","","4"
"ARGES","AUTOTURISM","M1G","ARO","","6"
"ARGES","AUTOTURISM","M1G","ASIA","ROCSTA","2"
"ARGES","AUTOTURISM","M1G","AUDI","ALLROAD","6"
"ARGES","AUTOTURISM","M1G","AUDI","Q5","24"
"ARGES","AUTOTURISM","M1G","AUDI","Q7","69"
"ARGES","AUTOTURISM","M1G","AUDI","","2"
"ARGES","AUTOTURISM","M1G","BMW","X 5","2"
"ARGES","AUTOTURISM","M1G","BMW","X3","38"
"ARGES","AUTOTURISM","M1G","BMW","X3 2.0 D","1"
"ARGES","AUTOTURISM","M1G","BMW","X3 2.0D","12"
"ARGES","AUTOTURISM","M1G","BMW","X3 2.0I","1"
"ARGES","AUTOTURISM","M1G","BMW","X3 3.0D","3"
"ARGES","AUTOTURISM","M1G","BMW","X5","75"
"ARGES","AUTOTURISM","M1G","BMW","X5 XDRIVE 40D","1"
"ARGES","AUTOTURISM","M1G","BMW","X5 XDRIVE30D","20"
"ARGES","AUTOTURISM","M1G","BMW","X5 XDRIVE40D","11"
"ARGES","AUTOTURISM","M1G","BMW","X5 3.0","1"
"ARGES","AUTOTURISM","M1G","BMW","X5 3.0D","27"
"ARGES","AUTOTURISM","M1G","BMW","X5 3.0SD","11"
"ARGES","AUTOTURISM","M1G","BMW","X6","24"
"ARGES","AUTOTURISM","M1G","BMW","X6 ACTIVEHYBRID","1"
"ARGES","AUTOTURISM","M1G","BMW","X6 XDRIVE 30D","1"
"ARGES","AUTOTURISM","M1G","BMW","X6 XDRIVE 35D","12"
"ARGES","AUTOTURISM","M1G","BMW","X6 XDRIVE 40D","4"
"ARGES","AUTOTURISM","M1G","BMW","X6 XDRIVE30D","18"
"ARGES","AUTOTURISM","M1G","BMW","X6 XDRIVE35I","1"
"ARGES","AUTOTURISM","M1G","BMW","X6 XDRIVE40D","12"
"ARGES","AUTOTURISM","M1G","BMW","","4"
"ARGES","AUTOTURISM","M1G","CADILLAC","ESCALADE","1"
"ARGES","AUTOTURISM","M1G","CADILLAC","","1"
"ARGES","AUTOTURISM","M1G","CHEVROLET","CAPTIVA","1"
"ARGES","AUTOTURISM","M1G","DAIHATSU","FEROZA","18"
"ARGES","AUTOTURISM","M1G","DAIHATSU","FEROZZA","1"
"ARGES","AUTOTURISM","M1G","DAIHATSU","ROCKY","1"
"ARGES","AUTOTURISM","M1G","DAIHATSU","TERIOS","12"
"ARGES","AUTOTURISM","M1G","FORD","EXPLORER","1"
"ARGES","AUTOTURISM","M1G","FORD","MAVERICK","2"
"ARGES","AUTOTURISM","M1G","FORD","","1"
"ARGES","AUTOTURISM","M1G","GMC","","1"
"ARGES","AUTOTURISM","M1G","GWM","HOVER","7"
"ARGES","AUTOTURISM","M1G","GWM","HOVER CUV","2"
"ARGES","AUTOTURISM","M1G","HONDA","CR-V","5"
"ARGES","AUTOTURISM","M1G","HONDA","HR-V","1"
"ARGES","AUTOTURISM","M1G","HUMMER","H3","3"
"ARGES","AUTOTURISM","M1G","HUMMER","","4"
"ARGES","AUTOTURISM","M1G","HYUNDAI","SANTA FE","121"
"ARGES","AUTOTURISM","M1G","HYUNDAI","SANTA-FE","1"
"ARGES","AUTOTURISM","M1G","HYUNDAI","","1"
"ARGES","AUTOTURISM","M1G","INFINITI","","8"
"ARGES","AUTOTURISM","M1G","JEEP","CHEROKEE","5"
"ARGES","AUTOTURISM","M1G","JEEP","COMPASS","3"
"ARGES","AUTOTURISM","M1G","JEEP","GRAND CHEROKEE","22"
"ARGES","AUTOTURISM","M1G","JEEP","PATRIOT","5"
"ARGES","AUTOTURISM","M1G","JEEP","WRANGLER","8"
"ARGES","AUTOTURISM","M1G","JEEP","WRANGLER UNLIMITED","3"
"ARGES","AUTOTURISM","M1G","JEEP","","5"
"ARGES","AUTOTURISM","M1G","KIA","SORENTO","41"
"ARGES","AUTOTURISM","M1G","KIA","SORENTO EX","2"
"ARGES","AUTOTURISM","M1G","KIA","SPORTAGE","2"
"ARGES","AUTOTURISM","M1G","LADA","NIVA","1"
"ARGES","AUTOTURISM","M1G","LADA-VAZ","NIVA","1"
"ARGES","AUTOTURISM","M1G","LAND ROVER","DEFENDER","4"
"ARGES","AUTOTURISM","M1G","LAND ROVER","DISCOVERY","4"
"ARGES","AUTOTURISM","M1G","LAND ROVER","DISCOVERY 3","8"
"ARGES","AUTOTURISM","M1G","LAND ROVER","DISCOVERY 4","1"
"ARGES","AUTOTURISM","M1G","LAND ROVER","FREELANDER","40"
"ARGES","AUTOTURISM","M1G","LAND ROVER","FREELANDER TD4","2"
"ARGES","AUTOTURISM","M1G","LAND ROVER","FREELANDER 2","15"
"ARGES","AUTOTURISM","M1G","LAND ROVER","RANGE ROVER","7"
"ARGES","AUTOTURISM","M1G","LAND ROVER","RANGE ROVER EVOQUE","15"
"ARGES","AUTOTURISM","M1G","LAND ROVER","RANGE ROVER SPORT","26"
"ARGES","AUTOTURISM","M1G","LEXUS","","1"
"ARGES","AUTOTURISM","M1G","MAZDA","TRIBUTE","1"
"ARGES","AUTOTURISM","M1G","MAZDA","","3"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","G 320","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","GL 320 CDI 4MATIC","3"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","GL 420 CDI 4MATIC","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 230","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 270 CDI","3"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 280 CDI","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 320 CDI","27"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 320 CDI 4MATIC","12"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 350","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 350 4MATIC","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 400 CDI","3"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 420 CDI 4MATIC","3"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML 500","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML280CDI","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML280CDI 4MATIC","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML320CDI 4MATIC","7"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML350","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","ML500","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","230GE","1"
"ARGES","AUTOTURISM","M1G","MERCEDES BENZ","","1"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","G 250B","1"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 270 CDI","1"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 280 CDI 4MATIC","3"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 300 CDI 4MATIC","6"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 320 CDI","5"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 320 CDI 4MATIC","9"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 350 BLUETEC 4MATIC","11"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 350 CDI 4MATIC","4"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 350 4MATIC","1"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML 63 AMG","1"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML230","1"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML320CDI 4MATIC","3"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","ML350CDI 4MATIC","1"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","350GD","1"
"ARGES","AUTOTURISM","M1G","MERCEDES-BENZ","","2"
"ARGES","AUTOTURISM","M1G","MITSUBISHI","MONTERO","1"
"ARGES","AUTOTURISM","M1G","MITSUBISHI","OUTLANDER","1"
"ARGES","AUTOTURISM","M1G","MITSUBISHI","PAJERO","12"
"ARGES","AUTOTURISM","M1G","MITSUBISHI","PAJERO PININ","5"
"ARGES","AUTOTURISM","M1G","MITSUBISHI","","1"
"ARGES","AUTOTURISM","M1G","NISSAN","PATHFINDER","6"
"ARGES","AUTOTURISM","M1G","NISSAN","PATROL","7"
"ARGES","AUTOTURISM","M1G","NISSAN","PATROL GR","1"
"ARGES","AUTOTURISM","M1G","NISSAN","TERRANO","1"
"ARGES","AUTOTURISM","M1G","NISSAN","TERRANO II","1"
"ARGES","AUTOTURISM","M1G","NISSAN","X-TRAIL","28"
"ARGES","AUTOTURISM","M1G","NISSAN","","2"
"ARGES","AUTOTURISM","M1G","OPEL","FRONTERA","3"
"ARGES","AUTOTURISM","M1G","OPEL","FRONTERA SPORT","1"
"ARGES","AUTOTURISM","M1G","OPEL","FRONTERA-B","2"
"ARGES","AUTOTURISM","M1G","OPEL","","7"
"ARGES","AUTOTURISM","M1G","PEUGEOT","4007","1"
"ARGES","AUTOTURISM","M1G","PORSCHE","CAYENNE","9"
"ARGES","AUTOTURISM","M1G","PORSCHE","CAYENNE DIESEL","11"
"ARGES","AUTOTURISM","M1G","PORSCHE","CAYENNE GTS","4"
"ARGES","AUTOTURISM","M1G","PORSCHE","CAYENNE S","11"
"ARGES","AUTOTURISM","M1G","PORSCHE","CAYENNE S DIESEL","1"
"ARGES","AUTOTURISM","M1G","PORSCHE","CAYENNE S HYBRID","2"
"ARGES","AUTOTURISM","M1G","PORSCHE","CAYENNE TURBO","5"
"ARGES","AUTOTURISM","M1G","PORSCHE","CAYENNE TURBO S","1"
"ARGES","AUTOTURISM","M1G","PORSCHE","","1"
"ARGES","AUTOTURISM","M1G","RENAULT","MEGANE SCENIC","3"
"ARGES","AUTOTURISM","M1G","SAAB","","1"
"ARGES","AUTOTURISM","M1G","SANTANA","SAMURAI","1"
"ARGES","AUTOTURISM","M1G","SANTANA","VITARA","8"
"ARGES","AUTOTURISM","M1G","SSANGYONG","ACTYON","4"
"ARGES","AUTOTURISM","M1G","SSANGYONG","KORANDO","1"
"ARGES","AUTOTURISM","M1G","SSANGYONG","KYRON","9"
"ARGES","AUTOTURISM","M1G","SSANGYONG","REXTON","10"
"ARGES","AUTOTURISM","M1G","SUZUKI","GRAND VITARA","23"
"ARGES","AUTOTURISM","M1G","SUZUKI","JIMNY","31"
"ARGES","AUTOTURISM","M1G","SUZUKI","JX SJ 413 SAMURAI","2"
"ARGES","AUTOTURISM","M1G","SUZUKI","SAMURAI","26"
"ARGES","AUTOTURISM","M1G","SUZUKI","VITARA","100"
"ARGES","AUTOTURISM","M1G","SUZUKI","X-90","2"
"ARGES","AUTOTURISM","M1G","SUZUKI","","1"
"ARGES","AUTOTURISM","M1G","TOYOTA","LAND CRUISER","60"
"ARGES","AUTOTURISM","M1G","TOYOTA","LAND CRUISER 150","1"
"ARGES","AUTOTURISM","M1G","TOYOTA","LAND CRUISER(150 SERIES)","1"
"ARGES","AUTOTURISM","M1G","TOYOTA","RAV 4","1"
"ARGES","AUTOTURISM","M1G","TOYOTA","RAV4","2"
"ARGES","AUTOTURISM","M1G","TOYOTA","","4"
"ARGES","AUTOTURISM","M1G","VOLKSWAGEN","GOLF VARIANT SYNCRO","1"
"ARGES","AUTOTURISM","M1G","VOLKSWAGEN","TIGUAN","36"
"ARGES","AUTOTURISM","M1G","VOLKSWAGEN","TOUAREG","115"
"ARGES","AUTOTURISM","M1G","VOLKSWAGEN","TOUREG","1"
"ARGES","AUTOTURISM","M1G","VOLVO","XC 90","2"
"ARGES","AUTOTURISM","M1G","VOLVO","XC60","7"
"ARGES","AUTOTURISM","M1G","VOLVO","XC90","20"
"ARGES","AUTOUTILITARA","M1","FIAT","DUCATO","1"
"ARGES","AUTOUTILITARA","M1","MERCEDES BENZ","VITO","1"
"ARGES","AUTOUTILITARA","M1","MERCEDES BENZ","VITO 112 CDI","1"
"ARGES","AUTOUTILITARA","N1","AM","","2"
"ARGES","AUTOUTILITARA","N1","ARO","D","3"
"ARGES","AUTOUTILITARA","N1","ARO","DRAGON III","1"
"ARGES","AUTOUTILITARA","N1","ARO","0320","1"
"ARGES","AUTOUTILITARA","N1","ARO","10.6","2"
"ARGES","AUTOUTILITARA","N1","ARO","242","1"
"ARGES","AUTOUTILITARA","N1","ARO","320","6"
"ARGES","AUTOUTILITARA","N1","ARO","320 D","1"
"ARGES","AUTOUTILITARA","N1","ARO","324","1"
"ARGES","AUTOUTILITARA","N1","ARO","330 D","1"
"ARGES","AUTOUTILITARA","N1","ARO","","1487"
"ARGES","AUTOUTILITARA","N1","ASIA","","1"
"ARGES","AUTOUTILITARA","N1","AUTOBUZUL","","131"
"ARGES","AUTOUTILITARA","N1","BARKAS","","13"
"ARGES","AUTOUTILITARA","N1","CHEVROLET","","2"
"ARGES","AUTOUTILITARA","N1","CHRYSLER","GRAND VOYAGER","1"
"ARGES","AUTOUTILITARA","N1","CHRYSLER","VOYAGER","1"
"ARGES","AUTOUTILITARA","N1","CITROEN","BERLINGO","19"
"ARGES","AUTOUTILITARA","N1","CITROEN","C3","2"
"ARGES","AUTOUTILITARA","N1","CITROEN","JUMPER","238"
"ARGES","AUTOUTILITARA","N1","CITROEN","JUMPER 2.8 HDI","1"
"ARGES","AUTOUTILITARA","N1","CITROEN","JUMPY","10"
"ARGES","AUTOUTILITARA","N1","CITROEN","NEMO","4"
"ARGES","AUTOUTILITARA","N1","CITROEN","RELAY","1"
"ARGES","AUTOUTILITARA","N1","CITROEN","","119"
"ARGES","AUTOUTILITARA","N1","DACIA","DOKKER","16"
"ARGES","AUTOUTILITARA","N1","DACIA","DOUBLE CAB 1.9D 4X4","5"
"ARGES","AUTOUTILITARA","N1","DACIA","DROP SIDE 1.9D 4X4","2"
"ARGES","AUTOUTILITARA","N1","DACIA","DROP-SIDE 1.9D","1"
"ARGES","AUTOUTILITARA","N1","DACIA","DUSTER","6"
"ARGES","AUTOUTILITARA","N1","DACIA","D1304","1"
"ARGES","AUTOUTILITARA","N1","DACIA","D1305-AM008 R-F","1"
"ARGES","AUTOUTILITARA","N1","DACIA","LOGAN","949"
"ARGES","AUTOUTILITARA","N1","DACIA","LOGAN PU PACK","1"
"ARGES","AUTOUTILITARA","N1","DACIA","1304","229"
"ARGES","AUTOUTILITARA","N1","DACIA","1304 DROP-SIDE","24"
"ARGES","AUTOUTILITARA","N1","DACIA","1304 L","1"
"ARGES","AUTOUTILITARA","N1","DACIA","1304 PICK-UP","17"
"ARGES","AUTOUTILITARA","N1","DACIA","1305","115"
"ARGES","AUTOUTILITARA","N1","DACIA","1305 DROP-SIDE","16"
"ARGES","AUTOUTILITARA","N1","DACIA","1305 PICK-UP","12"
"ARGES","AUTOUTILITARA","N1","DACIA","1305 PU-01 1.9D-F","1"
"ARGES","AUTOUTILITARA","N1","DACIA","1307","85"
