"JUDET","CATEGORIE_NATIONALA","CATEGORIA_COMUNITARA","MARCA","DESCRIERE_COMERCIALA","TOTAL"
"ARGES","MOTOCICLU","L3e","KAWASAKI","ZZ R1200","1"
"ARGES","MOTOCICLU","L3e","KAWASAKI","ZZR600","2"
"ARGES","MOTOCICLU","L3e","KAWASAKI","Z750","1"
"ARGES","MOTOCICLU","L3e","KAWASAKI","Z750 ABS","1"
"ARGES","MOTOCICLU","L3e","KAWASAKI","Z750S","2"
"ARGES","MOTOCICLU","L3e","KAWASAKI","","9"
"ARGES","MOTOCICLU","L3e","KEEWAY","OUTLANDER","1"
"ARGES","MOTOCICLU","L3e","KTM","ADVENTURE","1"
"ARGES","MOTOCICLU","L3e","KTM","KTM250EXC-F","1"
"ARGES","MOTOCICLU","L3e","KTM","LC4 COMPETITION","1"
"ARGES","MOTOCICLU","L3e","KTM","125 EXC","1"
"ARGES","MOTOCICLU","L3e","KTM","250EXC","1"
"ARGES","MOTOCICLU","L3e","KTM","300 EXC","4"
"ARGES","MOTOCICLU","L3e","KTM","350 EXC-F","2"
"ARGES","MOTOCICLU","L3e","KTM","4T-EGS","1"
"ARGES","MOTOCICLU","L3e","KTM","400EXC","3"
"ARGES","MOTOCICLU","L3e","KTM","450 EXC-R","2"
"ARGES","MOTOCICLU","L3e","KTM","450EXC","5"
"ARGES","MOTOCICLU","L3e","KTM","525 EXC","1"
"ARGES","MOTOCICLU","L3e","KTM","525EXC","2"
"ARGES","MOTOCICLU","L3e","KTM","530 EXC","2"
"ARGES","MOTOCICLU","L3e","KTM","530 EXC-R","1"
"ARGES","MOTOCICLU","L3e","KTM","640SM","1"
"ARGES","MOTOCICLU","L3e","KTM","690 SM","1"
"ARGES","MOTOCICLU","L3e","KTM","","2"
"ARGES","MOTOCICLU","L3e","KYMKO","DINK","1"
"ARGES","MOTOCICLU","L3e","KYMKO","DINK 150","2"
"ARGES","MOTOCICLU","L3e","KYMKO","QUANNON","3"
"ARGES","MOTOCICLU","L3e","KYMKO","XCITING 250","1"
"ARGES","MOTOCICLU","L3e","KYMKO","XCITING 500","1"
"ARGES","MOTOCICLU","L3e","KYMKO","ZING 125","1"
"ARGES","MOTOCICLU","L3e","LIFAN","","4"
"ARGES","MOTOCICLU","L3e","LONCIN","GACER FIGHTER","1"
"ARGES","MOTOCICLU","L3e","LONCIN","TIGRINA","3"
"ARGES","MOTOCICLU","L3e","MALAGUTI","CENTRO","1"
"ARGES","MOTOCICLU","L3e","MALAGUTI","MADISON","4"
"ARGES","MOTOCICLU","L3e","MALAGUTI","MADISON 150","1"
"ARGES","MOTOCICLU","L3e","MALAGUTI","MADISON 250","1"
"ARGES","MOTOCICLU","L3e","MEIDUO","MD150T-2","1"
"ARGES","MOTOCICLU","L3e","MINSK","","1"
"ARGES","MOTOCICLU","L3e","MOTO GUZZI","V35 IMOLA II","1"
"ARGES","MOTOCICLU","L3e","PEUGEOT","ELYSTAR","1"
"ARGES","MOTOCICLU","L3e","PEUGEOT","FIGHT","1"
"ARGES","MOTOCICLU","L3e","PEUGEOT","GEOPOLIS","1"
"ARGES","MOTOCICLU","L3e","PEUGEOT","SATELIS","1"
"ARGES","MOTOCICLU","L3e","PEUGEOT","SPEEDFIGHT","1"
"ARGES","MOTOCICLU","L3e","PEUGEOT","SPEEDFIGHT 100","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","APE50","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","BEVERLY","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","BEVERLY 200","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","CARNABY","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","CRUISER BEVERY","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","EVOLUTION","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","LIBERTY 125","2"
"ARGES","MOTOCICLU","L3e","PIAGGIO","SKIPPER","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","VESPA","1"
"ARGES","MOTOCICLU","L3e","PIAGGIO","X9","6"
"ARGES","MOTOCICLU","L3e","QINGQI","","24"
"ARGES","MOTOCICLU","L3e","SAN YANG","HUSKY 125ER","1"
"ARGES","MOTOCICLU","L3e","SKY TEAM","ST 125-8","1"
"ARGES","MOTOCICLU","L3e","SKY TEAM","","1"
"ARGES","MOTOCICLU","L3e","STANDARD MOTOR","CHOPPER REX 125","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","AN400","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","BURGMAN","4"
"ARGES","MOTOCICLU","L3e","SUZUKI","BURGMAN 650","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","DL650","3"
"ARGES","MOTOCICLU","L3e","SUZUKI","DR 650 DAKAR","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","DR 800 S","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","DR350","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","DR650","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","DUAL SPORT 125","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","FREEWIND","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GN 250","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","GS 500","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GS 500 F","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSF 600 BANDIT","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSF 650 S","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSF1250S","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSF1250SA","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSF600","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSF650S","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSR600","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX R1000","4"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX 600","5"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX 600F","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX 750","3"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX 750 F","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSXR 1000","5"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX-R 600","4"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSXR 600","15"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSXR 750","4"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX-R1000","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX-R600","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSXR600","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSXR-750","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX-R750 XK4","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX1300BK","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX1300R","4"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX600F","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX650F","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GSX750F","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GS500","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GS500E","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GS500EU","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","GZ250","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","GZ250Y","3"
"ARGES","MOTOCICLU","L3e","SUZUKI","INTRUDER","2"
"ARGES","MOTOCICLU","L3e","SUZUKI","INTRUDER 1400","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","INTRUDER 800","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","MARAUDER","6"
"ARGES","MOTOCICLU","L3e","SUZUKI","RF600R","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","RF900","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","RGV250","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","RS DR650","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","SAVAGE LS","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","SV 650","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","SV1000","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","SV650S","4"
"ARGES","MOTOCICLU","L3e","SUZUKI","VL 1500","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","VL 800 INTRUDER","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","VLR1800","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","VL800","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","VS600GL INTRUDER","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","VX800","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","VZR1800","3"
"ARGES","MOTOCICLU","L3e","SUZUKI","VZ800","1"
"ARGES","MOTOCICLU","L3e","SUZUKI","XF 650","3"
"ARGES","MOTOCICLU","L3e","SUZUKI","","6"
"ARGES","MOTOCICLU","L3e","SYM","MEGALO 125","1"
"ARGES","MOTOCICLU","L3e","TOMOS","SM125F","1"
"ARGES","MOTOCICLU","L3e","TRIUMPH","TT600","1"
"ARGES","MOTOCICLU","L3e","WANGYE","125T-23","1"
"ARGES","MOTOCICLU","L3e","XGJAO","","5"
"ARGES","MOTOCICLU","L3e","YAMAHA","BT1100 BULLDOG","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","DRAGSTAR","3"
"ARGES","MOTOCICLU","L3e","YAMAHA","FJ1100","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","FJ1200","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZR1000","3"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZS 600","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZS1000","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZ400","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZ6","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZ6 FAZER","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZ6-N FAZER","3"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZ6-S","4"
"ARGES","MOTOCICLU","L3e","YAMAHA","FZ750","3"
"ARGES","MOTOCICLU","L3e","YAMAHA","MAJESTY","4"
"ARGES","MOTOCICLU","L3e","YAMAHA","MT03","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","ROYAL STAR","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","R6","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","SKYLINER","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","SZR 660","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","TDM 850","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","TDM850","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","TDR 125","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","TENERE","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","TTR.250","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","TTR600","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","TT600","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","VIRAGO","4"
"ARGES","MOTOCICLU","L3e","YAMAHA","VIRAGO XV250","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","VIRAGO XV535","3"
"ARGES","MOTOCICLU","L3e","YAMAHA","VIRAGO XV750","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","V-MAX1200","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","WILD STAR","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","WR250F","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","WR250R","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","WR400","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","WR400F","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XJ 600","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XJ 600N","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","XJ 600S","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XJ550","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XJ600","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","XJ600S","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XS 250","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XS400","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XT 600 E","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XTZ 660 TENERE","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XTZ 750","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XT125SM","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XT550","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XT600","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XV S1100","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XVS 650","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XVS1100","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XVS650 DRAGSTAR","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","XVS650A DRAGSTAR","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","XV250 VIRAGO","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","XV535 VIRAGO","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","XZ550","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","YBR 125","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","YBR125","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","YP 125 E","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","YP250 MAJESTY","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","YP250R","4"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZF","4"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZF R1","9"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZF R6","11"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZF-R1","9"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZFR1","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZF-R125","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZF-R46","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZF-R6","9"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZFR6","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","YZR","1"
"ARGES","MOTOCICLU","L3e","YAMAHA","ZFX 750","2"
"ARGES","MOTOCICLU","L3e","YAMAHA","600 R","4"
"ARGES","MOTOCICLU","L3e","YAMAHA","","7"
"ARGES","MOTOCICLU","L5e","BOMBARDIER","CAN-AM","3"
"ARGES","MOTOCICLU","L5e","BOOM","LOW RIDER 3I","1"
"ARGES","MOTOCICLU","L5e","CN MOTO","","1"
"ARGES","MOTOCICLU","L6e","AIXAM","MEGA","1"
"ARGES","MOTOCICLU","L6e","LINHAI","JOKER","1"
"ARGES","MOTOCICLU","L6e","MICROCAR","LYRA","1"
"ARGES","MOTOCICLU","L6e","MICROCAR","MC2","1"
"ARGES","MOTOCICLU","L6e","MICROCAR","VIRGO 2","1"
"ARGES","MOTOCICLU","L6e","UNILLI","","1"
"ARGES","MOTOCICLU","L7e","AEON","COBRA RS180","1"
"ARGES","MOTOCICLU","L7e","AIE","CROSS 200","2"
"ARGES","MOTOCICLU","L7e","AIE","4-CROSS 200","1"
"ARGES","MOTOCICLU","L7e","AIXAM","CROSSLINE GT","1"
"ARGES","MOTOCICLU","L7e","ARCTIC CAT","CR 425 4X4","1"
"ARGES","MOTOCICLU","L7e","ARCTIC CAT","250 UTILITY","1"
"ARGES","MOTOCICLU","L7e","ARCTIC CAT","400 4X4","2"
"ARGES","MOTOCICLU","L7e","ARCTIC CAT","550 H1 EFI TRV","1"
"ARGES","MOTOCICLU","L7e","ARCTIC CAT","650-H1 3IN1 4X4A","1"
"ARGES","MOTOCICLU","L7e","AXR","CARBONE","2"
"ARGES","MOTOCICLU","L7e","AXR","300SP","2"
"ARGES","MOTOCICLU","L7e","BAROSSA MOTOR","MAGNA","1"
"ARGES","MOTOCICLU","L7e","BASHAN","ATV150S-2","2"
"ARGES","MOTOCICLU","L7e","BASHAN","ATV200S-3","1"
"ARGES","MOTOCICLU","L7e","BASHAN","ATV200S-7","4"
"ARGES","MOTOCICLU","L7e","BASHAN","ATV250S-5","1"
"ARGES","MOTOCICLU","L7e","BASHAN","BS200S-3A","2"
"ARGES","MOTOCICLU","L7e","BASHAN","BS250S-5C","1"
"ARGES","MOTOCICLU","L7e","BASHAN","","3"
"ARGES","MOTOCICLU","L7e","BOMBARDIER","ATV","2"
"ARGES","MOTOCICLU","L7e","BOMBARDIER","ATV CAN-AM","1"
"ARGES","MOTOCICLU","L7e","BOMBARDIER","CAN - AM","1"
"ARGES","MOTOCICLU","L7e","BOMBARDIER","","1"
"ARGES","MOTOCICLU","L7e","BORILE","KING 750","1"
"ARGES","MOTOCICLU","L7e","CF MOTO","ATLAS EXPLORER","5"
"ARGES","MOTOCICLU","L7e","CF MOTO","X6","5"
"ARGES","MOTOCICLU","L7e","CF MOTO","","9"
"ARGES","MOTOCICLU","L7e","CFMOTO","EVEREST 500","4"
"ARGES","MOTOCICLU","L7e","CFMOTO","TERRALANDER800","1"
"ARGES","MOTOCICLU","L7e","CHAMP","ZY250ST-2","1"
"ARGES","MOTOCICLU","L7e","CHUNFENG","ATLAS 500","2"
"ARGES","MOTOCICLU","L7e","CN MOTO","ATV QH260","1"
"ARGES","MOTOCICLU","L7e","CN MOTO","ATV200W-EC","2"
"ARGES","MOTOCICLU","L7e","CN MOTO","BUGGY","1"
"ARGES","MOTOCICLU","L7e","CN MOTO","SPORTS 250","4"
"ARGES","MOTOCICLU","L7e","CN MOTO","TARANTULA","1"
"ARGES","MOTOCICLU","L7e","CN MOTO","UTILITY 250","5"
"ARGES","MOTOCICLU","L7e","CN MOTO","00","3"
"ARGES","MOTOCICLU","L7e","CN MOTO","88","8"
"ARGES","MOTOCICLU","L7e","CN MOTO","","3"
"ARGES","MOTOCICLU","L7e","DINLI","","2"
"ARGES","MOTOCICLU","L7e","DRESEL","KVF750","2"
"ARGES","MOTOCICLU","L7e","DRESEL","KVF750-2","2"
"ARGES","MOTOCICLU","L7e","DRESEL","LT-A 700","1"
"ARGES","MOTOCICLU","L7e","DRESEL","LT-A 750","2"
"ARGES","MOTOCICLU","L7e","DRESEL","LT-Z 400","1"
"ARGES","MOTOCICLU","L7e","DRESEL","YFM660F","1"
"ARGES","MOTOCICLU","L7e","DRESEL","YFM700F","3"
"ARGES","MOTOCICLU","L7e","DRESEL","YFM700R","2"
"ARGES","MOTOCICLU","L7e","FIRST BIKE","FB200S-3A","1"
"ARGES","MOTOCICLU","L7e","FIRST BIKE","FB200S-7","11"
"ARGES","MOTOCICLU","L7e","FUXIN","ATV","1"
"ARGES","MOTOCICLU","L7e","GSMOON","ATV","1"
"ARGES","MOTOCICLU","L7e","GSMOON","BUGGY","4"
"ARGES","MOTOCICLU","L7e","GSMOON","KART","1"
"ARGES","MOTOCICLU","L7e","GSMOON","","1"
"ARGES","MOTOCICLU","L7e","HENSIM","","1"
"ARGES","MOTOCICLU","L7e","HI-BIRD","FLAMINGO","2"
"ARGES","MOTOCICLU","L7e","HSUN","HS400ATV","2"
"ARGES","MOTOCICLU","L7e","HSUN","","4"
"ARGES","MOTOCICLU","L7e","I MOTO","BORYLTA 700","8"
"ARGES","MOTOCICLU","L7e","IPS","IPS RANGER RZR 800","2"
"ARGES","MOTOCICLU","L7e","IPS","POLARIS X2 500","1"
"ARGES","MOTOCICLU","L7e","IPS","POLARIS X2 800","1"
"ARGES","MOTOCICLU","L7e","IPS","","6"
"ARGES","MOTOCICLU","L7e","JIANSHE","PUMA 250","1"
"ARGES","MOTOCICLU","L7e","JIANSHE","WILDCAT","1"
"ARGES","MOTOCICLU","L7e","KAZUMA","","1"
"ARGES","MOTOCICLU","L7e","KINROAD","CYCLONE","1"
"ARGES","MOTOCICLU","L7e","KVN","G250","1"
"ARGES","MOTOCICLU","L7e","KYMCO","KXR 250","1"
"ARGES","MOTOCICLU","L7e","KYMKO","KXR","1"
"ARGES","MOTOCICLU","L7e","KYMKO","MXU","14"
"ARGES","MOTOCICLU","L7e","LIFAN","","1"
"ARGES","MOTOCICLU","L7e","LINHAI","--","4"
"ARGES","MOTOCICLU","L7e","LINHAI","DEMON 260 LC5","1"
"ARGES","MOTOCICLU","L7e","LINHAI","EXPLORER 300","2"
"ARGES","MOTOCICLU","L7e","LINHAI","HYTRACK HY600","1"
"ARGES","MOTOCICLU","L7e","LINHAI","RANGER 300","1"
"ARGES","MOTOCICLU","L7e","LINHAI","WORKER LC6","9"
"ARGES","MOTOCICLU","L7e","LINHAI","WORKER 260 LC5","1"
"ARGES","MOTOCICLU","L7e","LINHAI","","292"
"ARGES","MOTOCICLU","L7e","LONCIN","ATV200-EC","4"
"ARGES","MOTOCICLU","L7e","LONCIN","LX200ST","2"
"ARGES","MOTOCICLU","L7e","LONCIN","LX250ST","4"
"ARGES","MOTOCICLU","L7e","LONCIN","","2"
"ARGES","MOTOCICLU","L7e","MICROCAR","MC FAMILY","1"
"ARGES","MOTOCICLU","L7e","MOTORBIKE","GRIZZLY 700","2"
"ARGES","MOTOCICLU","L7e","MOTORBIKE","KING 750","5"
"ARGES","MOTOCICLU","L7e","MOTORBIKE","RHINO 4X4","1"
"ARGES","MOTOCICLU","L7e","MOTORBIKE","TWIN 650","1"
"ARGES","MOTOCICLU","L7e","NFM","NF500L","6"
"ARGES","MOTOCICLU","L7e","NFM","NF500S","1"
"ARGES","MOTOCICLU","L7e","ODES","","11"
"ARGES","MOTOCICLU","L7e","PAOLETTI","","1"
"ARGES","MOTOCICLU","L7e","PEIDU","","4"
"ARGES","MOTOCICLU","L7e","PIONEER","XF250ATV-2","1"
"ARGES","MOTOCICLU","L7e","PIONEER","XF250ATV-2B","2"
"ARGES","MOTOCICLU","L7e","POLARIS","SPORTSMAN X2 QUAD","1"
"ARGES","MOTOCICLU","L7e","POLARIS","SPORTSMAN 800 E","1"
"ARGES","MOTOCICLU","L7e","PRO COMPOSITES","VRV","3"
"ARGES","MOTOCICLU","L7e","QINGQI","","2"
"ARGES","MOTOCICLU","L7e","REINMECH","","1"
"ARGES","MOTOCICLU","L7e","SHENKE","","3"
"ARGES","MOTOCICLU","L7e","SHINERAY","---","1"
"ARGES","MOTOCICLU","L7e","SHINERAY","","1"
"ARGES","MOTOCICLU","L7e","SMC","TITAN 300","1"
"ARGES","MOTOCICLU","L7e","SMC","100","25"
"ARGES","MOTOCICLU","L7e","SMC","","33"
"ARGES","MOTOCICLU","L7e","SPY","SPY250F1","2"
"ARGES","MOTOCICLU","L7e","SUZUKI","KINGQUAD 4X4","3"
"ARGES","MOTOCICLU","L7e","SYM","BOMBARDIER ATV","1"
"ARGES","MOTOCICLU","L7e","TAIWAN GOLDEN BEE","","5"
"ARGES","MOTOCICLU","L7e","TGB","","4"
"ARGES","MOTOCICLU","L7e","WL","WL ATV","2"
"ARGES","MOTOCICLU","L7e","WONJAN.CHAOYUE","","1"
"ARGES","MOTOCICLU","L7e","YAMAHA","BREEZE","1"
"ARGES","MOTOCICLU","L7e","YAMAHA","","1"
"ARGES","MOTOCVADRICICLU","L3e","LIFAN","","2"
"ARGES","MOTOCVADRICICLU","L3e","LINHAI","","4"
"ARGES","MOTORETA","L1e","APRILIA","","1"
"ARGES","MOTORETA","L1e","HONDA","","1"
"ARGES","MOTORETA","L1e","YAMAHA","","1"
"ARGES","MOTORETA","L3e","LIFAN","","1"
"ARGES","MOTORETA","L3e","MOBRA","","37"
"ARGES","MOTORETA","L3e","YAMAHA","","1"
"ARGES","MOTOTRICICLU","L5e","COSMOPOLITAN","","1"
"ARGES","MOTOTRICICLU","L5e","CZ","","1"
"ARGES","MOTOTRICICLU","L5e","MINSK","","1"
"ARGES","MOTOTRICICLU","L5e","WK","","1"
"ARGES","REMORCA","O1","A REMA","","3"
"ARGES","REMORCA","O1","ADRIA","","1"
"ARGES","REMORCA","O1","AGADOS","","9"
"ARGES","REMORCA","O1","ALFA","","1"
"ARGES","REMORCA","O1","ALISA","","3"
"ARGES","REMORCA","O1","ALPEN KREUZER","","1"
"ARGES","REMORCA","O1","AMERIDAC","","1"
"ARGES","REMORCA","O1","APICOLA","","16"
"ARGES","REMORCA","O1","ARGESEL","","41"
"ARGES","REMORCA","O1","ASCANIA","","7"
"ARGES","REMORCA","O1","AUWAERTER","","1"
"ARGES","REMORCA","O1","B REMA","","8"
"ARGES","REMORCA","O1","BARTHAU","","2"
"ARGES","REMORCA","O1","BAZ","","2"
"ARGES","REMORCA","O1","BDJILKA","","1"
"ARGES","REMORCA","O1","BENDIX","","1"
"ARGES","REMORCA","O1","BLYSS","-","1"
"ARGES","REMORCA","O1","BM3","","2"
"ARGES","REMORCA","O1","BOBRENOK","","2"
"ARGES","REMORCA","O1","BOCKMANN","CH2514/75(08)","1"
"ARGES","REMORCA","O1","BOCKMANN","","1"
"ARGES","REMORCA","O1","BRENDERUP","BASIC 600","1"
"ARGES","REMORCA","O1","BRENDERUP","TRAILERS","1"
"ARGES","REMORCA","O1","BRENDERUP","TRAILERS A/S","1"
"ARGES","REMORCA","O1","BRENDERUP","","7"
"ARGES","REMORCA","O1","CAMPTOURIST","","1"
"ARGES","REMORCA","O1","CEZ","","3"
"ARGES","REMORCA","O1","CHATEAU","","1"
"ARGES","REMORCA","O1","CODLEA","","2"
"ARGES","REMORCA","O1","COMEFIN","","5"
"ARGES","REMORCA","O1","COMPA","","5"
"ARGES","REMORCA","O1","COMPASS","","2"
"ARGES","REMORCA","O1","CONCORDIA","","3"
"ARGES","REMORCA","O1","CRESCI","TM1","1"
"ARGES","REMORCA","O1","CRESCI","","1"
"ARGES","REMORCA","O1","CZ","","2"
"ARGES","REMORCA","O1","CZ REMA","","5"
"ARGES","REMORCA","O1","D REMA","AE","1"
"ARGES","REMORCA","O1","D REMA","SONST ANH","1"
"ARGES","REMORCA","O1","D REMA","","10"
"ARGES","REMORCA","O1","DE REMA","","1"
"ARGES","REMORCA","O1","DE REU","","1"
"ARGES","REMORCA","O1","DELLSPERGER","","1"
"ARGES","REMORCA","O1","DETHLEFFS","","1"
"ARGES","REMORCA","O1","D.FIEGE","","1"
"ARGES","REMORCA","O1","DG-M","","1"
"ARGES","REMORCA","O1","DIANA","","3"
"ARGES","REMORCA","O1","DRAGASANI","","27"
"ARGES","REMORCA","O1","E REMA","EV-TL-26/13","1"
"ARGES","REMORCA","O1","E REMA","GL 2000","1"
"ARGES","REMORCA","O1","E REMA","J210/75-1E","1"
"ARGES","REMORCA","O1","E REMA","PM2","1"
"ARGES","REMORCA","O1","E REMA","RCQ-1","1"
"ARGES","REMORCA","O1","E REMA","YRM2","1"
"ARGES","REMORCA","O1","E REMA","","5"
"ARGES","REMORCA","O1","EIGENBAU","","1"
"ARGES","REMORCA","O1","ELLEBI","","5"
"ARGES","REMORCA","O1","ELTIM","","43"
"ARGES","REMORCA","O1","ERDE","","6"
"ARGES","REMORCA","O1","ERKA","803","1"
"ARGES","REMORCA","O1","F REMA","PRATIK","1"
"ARGES","REMORCA","O1","F REMA","","2"
"ARGES","REMORCA","O1","FAM","","17"
"ARGES","REMORCA","O1","FELICIA","","15"
"ARGES","REMORCA","O1","FENDT","","1"
"ARGES","REMORCA","O1","FERIPA","","1"
"ARGES","REMORCA","O1","FLAMINGO TRAILERS","","1"
"ARGES","REMORCA","O1","FRANTA","","1"
